seq,sido_cd,sido_nm,gugun_cd,gugun_nm,code_order,view_yn,store_num,sido,gugun,address,new_img_nm,p_pro_seq,p_view_yn,p_sido_cd,p_gugun_cd,p_store_nm,p_theme_cd,p_wireless_yn,p_smoking_yn,p_book_yn,p_music_yn,p_terrace_yn,p_table_yn,p_takeout_yn,p_parking_yn,p_dollar_assent,p_card_recharge,p_subway_yn,stb_store_file_renew,stb_store_theme_renew,stb_store_time_renew,stb_store_lsm,s_code,s_name,tel,dlvry_call_cntr_phno,fax,sido_code,sido_name,gugun_code,gugun_name,addr,park_info,new_state,theme_state,new_bool,search_text,ins_lat,ins_lng,in_distance,out_distance,all_search_cnt,addr_search_cnt,store_search_cnt,rowCount,store_nm,store_cd,s_biz_code,new_icon,set_user,favorites,map_desc,notice,defaultimage,etcimage,in_biz_cd,in_store_cd,in_favorites,in_user_id,in_biz_cds,in_biz_arr,in_biz_arrdata,in_scodes,in_scode_arr,in_scode_arrdata,disp,set_date,hlytag,hlytag_msg,vSal,istart,iend,open_dt,gold_card,ip_lat,ip_long,espresso,new_store,premiere_food,doro_address,cold_blew,my_siren_order_store_yn,whcroad_yn,skuNo,skuName,skuImgUrl,stock_count,store_area_name,store_area_code,is_open,ev_open_yn,option,gift_stock_yn,lat,lot,t20,t04,t03,t01,t12,t09,t06,t10,p10,p50,p20,p60,p30,p70,p40,p80,t22,t21,p90,p01,t05,t30,t36,t27,t29,t43,t48,z9999,t64,t66,p02
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1193,홍제역,1522-3232,,02-396-3384,01,서울,0111,서대문구,서울특별시 서대문구 홍제동 301-19 홍제빌딩,,,Z9999@@T05@T08@T16@T17@T20@T21@T30@T32@T34@@@@T43@T52@@T56@T57@T65@T69@T71@P80@P90,0,,,,0,3.91,-1,-1,-1,30,,0,3384,N,,0,,,/upload/store/2017/03/[3384]_20170326013535_r47p5.JPG,,,,,,0,,,0,,,,,,,,1,60,20170328,0,,,,,,서울특별시 서대문구 통일로 451 (홍제동),,N,WHCROAD,,,,0,,A01,,,,,37.588658,126.943864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,793,서강대,1522-3232,,02-718-8783,01,서울,0110,마포구,서울특별시 마포구 신수동 63-14,,Y,T05@T08@T16@T17@T20@T21@T30@T32@@@@T36@T43@T52@@T57@T65@T69@T71@P20@P80@P90@T09,0,,,,0,3.94,-1,-1,-1,30,,0,9983,N,,0,,,/upload/store/2024/10/[9983]_20241028014144_72nv4.jpg,,,,,,0,,,0,,,,,,,,1,60,20140624,0,,,,,,서울특별시 마포구 백범로 23 (신수동),,N,WHCROAD,,,,0,,A01,,,,,37.5524584,126.9378262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,106,황학캐슬,1522-3232,,02-2048-5258,01,서울,0119,중구,서울특별시 중구 황학동 2545 롯데캐슬베네치아,,N,T05@T08@T16@T17@T20@T30@T32@T34@@@T36@T43@T51@T52@@T56@T57@T65@T69@T71@P40@T09,0,,,,0,3.95,-1,-1,-1,30,,0,9459,N,,0,,,/upload/store/2023/01/[9459]_20230125122307_4y92h.jpg,,,,,,0,,,0,,,,,,,,1,60,20080725,0,,,,,,서울특별시 중구 청계천로 400 (황학동) 롯데캐슬베네치아,,N,WHCROAD,,,,0,,A01,,,,,37.5714,127.0231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,911,연희DT,1522-3232,,02-336-8893,01,서울,0111,서대문구,"서울특별시 서대문구 연희동 87-7 ,87-8",,Y,Z9999@T01@@T08@T16@T17@T20@@T30@T32@T34@@T43@T52@T56@T57@T65@T69@T71@P90@T09,0,,,,0,3.96,-1,-1,-1,30,,0,3093,N,,0,,,/upload/store/2020/11/[3093]_20201120044054_is607.jpg,,,,,,0,,,0,,,,,,,,1,60,20150331,0,,,,,,서울특별시 서대문구 연희로 144 (연희동),,N,WHCROAD,,,,0,,A01,,,,,37.5702143,126.9339777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1208,황학사거리,1522-3232,,02-2294-3410,01,서울,0123,성동구,서울특별시 성동구 하왕십리동 700 센트라스,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@@T43@T52@T56@T57@T64@T65@T69@T71@T09,0,,,,0,3.97,-1,-1,-1,30,,0,3409,N,,0,,,/upload/store/2017/04/[3409]_20170421061806_9pomw.JPG,,,,,,0,,,0,,,,,,,,1,60,20170421,0,,,,,,"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)",,N,WHCROAD,,,,0,,A01,,,,,37.567598,127.023713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1763,현대신촌,1522-3232,,02-332-4022,01,서울,0111,서대문구,서울특별시 서대문구 창천동 30-33 현대백화점신촌점,,,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@@T36@@T57@T65@T69@P40@P80@T09,0,,,,0,3.98,-1,-1,-1,30,,0,4031,N,,0,,,/upload/store/2025/03/[4031]_20250301012940_atz6h.jpg,,,,,,0,,,0,,,,,,,,1,60,20210203,0,,,,,,서울특별시 서대문구 신촌로 83 (창천동),,N,WHCROAD,,,,0,,A01,,,,,37.55592458080376,126.93569449086847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1862,옥수,1522-3232,,02-2295-4137,01,서울,0123,성동구,서울특별시 성동구 옥수동 262-1,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@T36@T51@T52@T56@T57@T65@T69@P90@T09,0,,,,0,4.05,-1,-1,-1,30,,0,4136,N,,0,,,/upload/store/2022/03/[4136]_20220329083935_f5rrn.jpg,,,,,,0,,,0,,,,,,,,1,60,20210902,0,,,,,,서울특별시 성동구 독서당로 202 (옥수동),,N,,,,,0,,A01,,,,,37.5430298,127.0133661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1293,신촌역,1522-3232,,02-336-3530,01,서울,0111,서대문구,서울특별시 서대문구 창천동 72-12 거화빌딩,,,T05@T08@T16@T17@T20@T21@T30@T32@@T36@@T52@T56@T57@T65@T69@P20@P80@T09,0,,,,0,4.05,-1,-1,-1,30,,0,3529,N,,0,,,/upload/store/2025/02/[3529]_20250205045105_ux1jm.jpg,,,,,,0,,,0,,,,,,,,1,60,20171114,0,,,,,,서울특별시 서대문구 신촌로 73 (창천동),,N,WHCROAD,,,,0,,A01,,,,,37.55625738,126.934653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1886,용산전자랜드,1522-3232,,02-715-4186,01,서울,0124,용산구,서울특별시 용산구 한강로3가 16-9 전자랜드 c139호,,,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@@T36@T51@T52@T56@T57@T64@T65@T69@P90,0,,,,0,4.08,-1,-1,-1,30,,0,4185,N,,0,,,/upload/store/2022/09/[4185]_20220905021003_obd28.jpg,,,,,,0,,,0,,,,,,,,1,60,20211108,0,,,,,,서울특별시 용산구 청파로 74 (한강로3가),,N,WHCROAD,,,,0,,A01,,,,,37.53283405969833,126.96109143672262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,87,마포일진빌딩,1522-3232,,02-718-8265,01,서울,0110,마포구,서울특별시 마포구 도화동 50-1 일진빌딩 1층,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T36@@@T52@T56@T57@T64@T65@T69@P80@P90@T09,0,,,,0,4.09,-1,-1,-1,30,,0,9465,N,,0,,,/upload/store/2019/01/[9465]_20190119031247_8m4mk.jpg,,,,,,0,,,0,,,,,,,,1,60,20080917,0,,,,,,"서울특별시 마포구 마포대로 45, 일진빌딩 1층 (도화동)",,N,WHCROAD,,,,0,,A01,,,,,37.54043451,126.9463168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1067,신촌오거리,1522-3232,,02-334-3276,01,서울,0110,마포구,서울특별시 마포구 노고산동 54-1,,,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@@@T43@T52@@T56@T57@T65@T69@T71@P20@P80@P90,0,,,,0,4.09,-1,-1,-1,30,,0,3275,N,,0,,,/upload/store/2025/09/3275_20250929121257_nzjlo.jpg,,,,,,0,,,0,,,,,,,,1,60,20160524,0,,,,,,서울특별시 마포구 신촌로16길 10 (노고산동),,N,WHCROAD,,,,0,,A01,,,,,37.555137,126.934694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2492,마포역뉴매드,1522-3232,,--,01,서울,0110,마포구,"서울특별시 마포구 마포동 451, 103, 104호",,,T05@T08@T17@T20@T21@T27@T30@T32@T34@T43@T56@T57@T64@T65@T66@T69@T71@@T09,0,,,,0,4.26,-1,-1,-1,30,,0,4719,N,,0,,,/upload/store/2025/12/4719_20251217082133_t722n.jpg,,,,,,0,,,0,,,,,,,,1,60,20251218,0,,,,,,서울특별시 마포구 마포대로 26 (마포동),,N,,,,,0,,A01,,,,,37.538988480523095,126.94549072264988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2367,용산이마트,1522-3232,,--,01,서울,0124,용산구,서울특별시 용산구 한강로3가 40-999 용산이마트 지하2층,,,T05@T16@T17@T20@T30@T32@T34@T36@T43@@T51@T56@T57@T64@@T65@T69@T71@P40@T09,0,,,,0,4.28,-1,-1,-1,30,,0,4626,N,,0,,,/upload/store/2025/02/[4626]_20250221031411_68lkl.jpg,,,,,,0,,,0,,,,,,,,1,60,20241227,0,,,,,,서울특별시 용산구 한강대로23길 55 (한강로3가) 용산이마트 지하 2층,,N,,,,,0,,A01,,,,,37.52970001276223,126.96573157676766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,952,신설동역,1522-3232,,02-922-8942,01,서울,0122,동대문구,서울특별시 동대문구 신설동 76-10,,Y,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@T36@@@T52@T56@T57@T64@T65@T69@P80,0,,,,0,4.28,-1,-1,-1,30,,0,3142,N,,0,,,/upload/store/2021/02/[3142]_20210206044929_np2pq.jpg,,,,,,0,,,0,,,,,,,,1,60,20150722,0,,,,,,서울특별시 동대문구 왕산로 19 (신설동),,N,WHCROAD,,,,0,,A01,,,,,37.5767228,127.0255446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1428,마포용강동,1522-3232,,02-3275-3656,01,서울,0110,마포구,서울특별시 마포구 용강동 112-2외 9필지 근린생활시설,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@@T36@@T43@T52@@T56@T57@T65@T69@T71@P90,0,,,,0,4.29,-1,-1,-1,30,,0,3655,N,,0,,,/upload/store/2021/08/[3655]_20210819042310_44ryd.jpg,,,,,,0,,,0,,,,,,,,1,60,20181030,0,,,,,,서울특별시 마포구 토정로 295 (용강동),,N,WHCROAD,,,,0,,A01,,,,,37.541186,126.942209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2424,연희동,1522-3232,,--,01,서울,0111,서대문구,서울특별시 서대문구 연희동 193-1 한영빌딩,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T43@T51@T52@T56@T57@T65@T69@T71,0,,,,0,4.33,-1,-1,-1,30,,0,4665,N,,0,,,/upload/store/2025/06/4665_20250626111609_j61ki.jpg,,,,,,0,,,0,,,,,,,,1,60,20250627,0,,,,,,서울특별시 서대문구 연희로 79 (연희동),,N,,,,,0,,A01,,,,,37.5654550624029,126.929552728948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,257,용산아이파크몰6F,1522-3232,,02-2012-2908,01,서울,0124,용산구,"서울특별시 용산구 한강로3가 40-999 현대아이파크몰(용산역민자역사), 6층",,N,Z9999@T05@T08@T16@T17@T20@@T30@T32@T36@T51@T52@T56@T57@T63@T64@T65@T69@P40@P60@P80@T09,0,,,,0,4.34,-1,-1,-1,30,,0,9307,N,,0,,,/upload/store/2026/01/9307_20260115055348_elled.jpg,,,,,,0,,,0,,,,,,,,1,60,20041029,0,,,,,,서울특별시 용산구 한강대로23길 55,,N,WHCROAD,,,,0,,A01,,,,,37.5295804832797,126.964026132479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,94,동빙고,1522-3232,,02-798-9262,01,서울,0124,용산구,"서울특별시 용산구 동빙고동 10-8, 7-33",,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@@T36@T52@T56@T57@T65@T69@P90@T09,0,,,,0,4.36,-1,-1,-1,30,,0,9462,N,,0,,,/upload/store/2019/05/[9462]_20190512055727_lmhj1.jpg,,,,,,0,,,0,,,,,,,,1,60,20080829,0,,,,,,서울특별시 용산구 장문로 12 (동빙고동),,N,WHCROAD,,,,0,,A01,,,,,37.5290045288412,126.991762757458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1165,상왕십리역,1522-3232,,02-2294-3343,01,서울,0123,성동구,서울특별시 성동구 하왕십리동 1070-3 서울동인병원,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@@@T36@T52@T56@T57@T65@T69@P80,0,,,,0,4.36,-1,-1,-1,30,,0,3344,N,,0,,,/upload/store/2017/01/[3344]_20170117041835_jpi3k.jpg,,,,,,0,,,0,,,,,,,,1,60,20170117,0,,,,,,서울특별시 성동구 왕십리로 382 (하왕십리동),,N,WHCROAD,,,,0,,A01,,,,,37.564975755144424,127.0280649078034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1253,신용산역,1522-3232,,02-794-3488,01,서울,0124,용산구,서울특별시 용산구 한강로2가 342 래미안용산,,,Z9999@T05@T08@T16@T17@T20@T21@@T30@T32@T36@T43@T52@T56@T57@T64@T65@T69@T71@P60@P80@P90,0,,,,0,4.37,-1,-1,-1,30,,0,3487,N,,0,,,/upload/store/2022/09/[3487]_20220911015507_81fkm.jpg,,,,,,0,,,0,,,,,,,,1,60,20170816,0,,,,,,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)",,N,WHCROAD,,,,0,,A01,,,,,37.52862590003661,126.96689450786394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2344,용산아이파크몰1F,1522-3232,,--,01,서울,0124,용산구,서울특별시 용산구 한강로3가 40-999 1층,,,Z9999@T05@T08@T16@T17@T20@T27@T30@T32@T34@T36@T51@T52@T56@T57@T63@T65@T69@P40@P60@T09,0,,,,0,4.4,-1,-1,-1,30,,0,4607,N,,0,,,/upload/store/2024/11/[4607]_20241128125119_7r1g1.jpg,,,,,,0,,,0,,,,,,,,1,60,20241129,0,,,,,,서울특별시 용산구 한강대로23길 55 1층 (한강로3가),,N,WHCROAD,,,,0,,A01,,,,,37.52886848739016,126.96454123040294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,612,순천향입구,1522-3232,,02-790-8610,01,서울,0124,용산구,서울특별시 용산구 한남동 657-104,,Y,Z9999@T02@T05@T08@T16@T17@T20@T21@@T30@T32@T34@@@T36@T43@T52@@T56@T57@T64@T65@T69@T71@P70@P90,0,,,,0,4.41,-1,-1,-1,30,,0,9800,N,,0,,,/upload/store/2020/12/[9800]_20201215102333_q2qln.jpg,,,,,,0,,,0,,,,,,,,1,60,20130503,0,,,,,,서울특별시 용산구 대사관로 67 (한남동),,N,,,,,0,,A01,,,,,37.533394,127.00563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2285,성신여대입구역,1522-3232,,02-921-4566,01,서울,0113,성북구,서울특별시 성북구 동선동4가 1 (주)하나은행 돈암동지점,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@T43@T51@T52@T56@T57@T63@T64@T65@T69@T71@P80@P90,0,,,,0,4.44,-1,-1,-1,30,,0,4566,N,,0,,,/upload/store/2024/07/[4566]_20240709050814_hr2zf.jpg,,,,,,0,,,0,,,,,,,,1,60,20240710,0,,,,,,서울특별시 성북구 동소문로 105 (동선동4가),,N,WHCROAD,,,,0,,A01,,,,,37.59304,127.016641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1077,성신여대정문,1522-3232,,02-922-3282,01,서울,0113,성북구,서울특별시 성북구 동선동2가 134 모아빌딩,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@@@@T36@T43@T52@@T56@T57@T65@T69@T71@P20,0,,,,0,4.44,-1,-1,-1,30,,0,3281,N,,0,,,/upload/store/2023/12/[3281]_20231206033158_jaley.jpg,,,,,,0,,,0,,,,,,,,1,60,20160620,0,,,,,,서울특별시 성북구 보문로34길 62 (동선동2가),,N,WHCROAD,,,,0,,A01,,,,,37.590910,127.018800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1427,종로평창동,1522-3232,,02-396-3632,01,서울,0118,종로구,서울특별시 종로구 평창동 182-11 나라빌딩,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T36@@@T43@T52@@T56@T57@T64@T65@T69@T71@P90,0,,,,0,4.48,-1,-1,-1,30,,0,3636,N,,0,,,/upload/store/2026/01/3636_20260113013155_x8f4s.jpg,,,,,,0,,,0,,,,,,,,1,60,20181031,0,,,,,,서울특별시 종로구 평창12길 3 (평창동),,N,WHCROAD,,,,0,,A01,,,,,37.60614770769474,126.96736414444056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1340,용산역써밋R,1522-3232,,02-749-3551,01,서울,0124,용산구,서울특별시 용산구 한강로2가 391 용산푸르지오써밋,,,Z9999@T03@T05@T08@T16@T17@T20@T21@T26@T29@T30@T32@T33@T36@@T42@T43@T52@T56@T57@T64@T65@T69@P90@T09,0,,,,0,4.53,-1,-1,-1,30,,0,3550,N,,0,,,/upload/store/2022/08/[3550]_20220826060124_z395c.jpg,,,,,,0,,,0,,,,,,,,1,60,20180228,0,,,,,,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)",,N,WHCROAD,,,,0,,A01,,,,,37.527433970745434,126.965653421687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1093,한남동R,1522-3232,,02-792-3289,01,서울,0124,용산구,서울특별시 용산구 한남동 36-7  1층 ~ 2층,,,Z9999@T03@T05@T08@T16@T17@T20@T21@T26@T29@T30@@@T36@T42@T43@T52@@T57@T65@T69@T71@P90@T09,0,,,,0,4.55,-1,-1,-1,30,,0,3288,N,,0,,,/upload/store/2016/07/[3288]_20160719111928_lvkv9.jpg,,,,,,0,,,0,,,,,,,,1,60,20160720,0,,,,,,서울특별시 용산구 독서당로 94 (한남동),,N,,,,,0,,A01,,,,,37.53485,127.010919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,510,성신여대,1522-3232,,02-953-2489,01,서울,0113,성북구,서울특별시 성북구 동선동1가 92-1번지,,Y,Z9999@T05@T08@T16@T17@T20@@T21@T30@T32@T34@@@T36@@T43@T51@T52@@T56@T57@T65@T69@T71@P20@P80,0,,,,0,4.56,-1,-1,-1,30,,0,9699,N,,0,,,/upload/store/2024/09/[9699]_20240926070448_uomy2.jpg,,,,,,0,,,0,,,,,,,,1,60,20120427,0,,,,,,서울특별시 성북구 동소문로24길 12 (동선동1가),,N,WHCROAD,,,,0,,A01,,,,,37.593135,127.018379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1157,서강광흥창역,1522-3232,,02-325-3352,01,서울,0110,마포구,서울특별시 마포구 창전동 130,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@@@T43@T52@@T56@T57@T65@T69@T71@P80@P90,0,,,,0,4.57,-1,-1,-1,30,,0,3351,N,,0,,,/upload/store/2020/02/[3351]_20200223045904_yi110.jpg,,,,,,0,,,0,,,,,,,,1,60,20161222,0,,,,,,서울특별시 마포구 서강로 69 (창전동),,N,WHCROAD,,,,0,,A01,,,,,37.549377,126.931661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1740,용산해링턴스퀘어,1522-3232,,02-794-4007,01,서울,0124,용산구,서울특별시 용산구 한강로3가 63-70(용산해링턴스퀘어 상가),,,T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@T52@T56@T57@T65@T69,0,,,,0,4.59,-1,-1,-1,30,,0,4002,N,,0,,,/upload/store/2022/08/[4002]_20220823112543_5feh8.jpg,,,,,,0,,,0,,,,,,,,1,60,20201210,0,,,,,,서울특별시 용산구 서빙고로 17 (한강로3가),,N,WHCROAD,,,,0,,A01,,,,,37.5265379583476,126.967362090447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2108,홍대동교,1522-3232,,02-336-4436,01,서울,0110,마포구,서울특별시 마포구 동교동 173-14,,,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@T36@T51@T56@T57@T64@T65@T69@T73@P80,0,,,,0,4.71,-1,-1,-1,30,,0,4431,N,,0,,,/upload/store/2023/03/[4431]_20230326085544_q17rq.jpg,,,,,,0,,,0,,,,,,,,1,60,20230330,0,,,,,,서울특별시 마포구 양화로 192 (동교동),,N,,,,,0,,A01,,,,,37.5583280533329,126.926246501876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1285,홍대공항철도역,1522-3232,,02-332-3517,01,서울,0110,마포구,서울특별시 마포구 동교동 166-1,,,Z9999@T05@T08@T16@T17@T20@T30@T32@@T36@T43@T52@T56@T57@T64@T65@T69@T71@P20@P80@P90,0,,,,0,4.83,-1,-1,-1,30,,0,3516,N,,0,,,/upload/store/2017/10/[3516]_20171025054229_vfgyk.jpg,,,,,,0,,,0,,,,,,,,1,60,20171025,0,,,,,,서울특별시 마포구 양화로 178 (동교동),,N,WHCROAD,,,,0,,A01,,,,,37.557491,126.925146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1170,용산파크타워,1522-3232,,02-3785-3387,01,서울,0124,용산구,서울특별시 용산구 용산동5가 24 파크타워,,,T05@T08@T16@T17@T20@T21@T30@T32@T36@@T43@T52@@T57@T65@T69@T71@P80@P90@T09,0,,,,0,4.84,-1,-1,-1,30,,0,3386,N,,0,,,/upload/store/2022/08/[3386]_20220817033800_5c82x.jpg,,,,,,0,,,0,,,,,,,,1,60,20170125,0,,,,,,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)",,N,WHCROAD,,,,0,,A01,,,,,37.523818,126.970389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,203,고대,1522-3232,,02-925-1666,01,서울,0113,성북구,서울특별시 성북구 안암동5가 104-30 0830,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T32@T34@T36@@@@T43@T51@T52@T56@T57@T64@T65@T69@T71@P20,0,,,,0,4.88,-1,-1,-1,30,,0,9267,N,,0,,,/upload/store/2023/01/[9267]_20230111021138_cubhc.jpg,,,,,,0,,,0,,,,,,,,1,60,20030705,0,,,,,,서울특별시 성북구 고려대로24길 51 (안암동5가),,N,WHCROAD,,,,0,,A01,,,,,37.583925,127.029594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
